Episode  | Reward     | Latency  | Reliab   | Success  | Fairness | L_Fair   | L_Rel    | L_Delay 
1268     | 676.80     | 0.3780   | 1.0000   | 0.9393   | 0.7772   | 0.1257   | 0.1000   | 0.1380  
1269     | 676.12     | 0.3735   | 1.0000   | 0.9313   | 0.8121   | 0.1257   | 0.1000   | 0.1380  
1270     | 672.21     | 0.3791   | 1.0000   | 0.9320   | 0.7726   | 0.1257   | 0.1000   | 0.1381  
1271     | 681.65     | 0.3731   | 1.0000   | 0.9453   | 0.7711   | 0.1258   | 0.1000   | 0.1381  
1272     | 676.17     | 0.3832   | 1.0000   | 0.9360   | 0.7923   | 0.1258   | 0.1000   | 0.1381  
1273     | 690.38     | 0.3721   | 1.0000   | 0.9533   | 0.7859   | 0.1258   | 0.1000   | 0.1381  
1274     | 688.23     | 0.3568   | 1.0000   | 0.9487   | 0.8056   | 0.1258   | 0.1000   | 0.1382  
1275     | 667.27     | 0.3823   | 1.0000   | 0.9293   | 0.7944   | 0.1258   | 0.1000   | 0.1382  
1276     | 668.71     | 0.3824   | 1.0000   | 0.9333   | 0.7896   | 0.1259   | 0.1000   | 0.1382  
1277     | 678.42     | 0.3845   | 1.0000   | 0.9487   | 0.7860   | 0.1259   | 0.1000   | 0.1383  
1278     | 665.02     | 0.3867   | 1.0000   | 0.9320   | 0.7651   | 0.1259   | 0.1000   | 0.1383  
1279     | 683.64     | 0.3633   | 1.0000   | 0.9400   | 0.7715   | 0.1259   | 0.1000   | 0.1383  
1280     | 675.77     | 0.3739   | 1.0000   | 0.9380   | 0.7844   | 0.1260   | 0.1000   | 0.1384  
1281     | 675.35     | 0.3742   | 1.0000   | 0.9353   | 0.7891   | 0.1260   | 0.1000   | 0.1384  
1282     | 685.45     | 0.3710   | 1.0000   | 0.9453   | 0.7957   | 0.1260   | 0.1000   | 0.1384  
1283     | 671.84     | 0.3790   | 1.0000   | 0.9393   | 0.8037   | 0.1260   | 0.1000   | 0.1384  
1284     | 685.98     | 0.3600   | 1.0000   | 0.9393   | 0.7974   | 0.1260   | 0.1000   | 0.1385  
1285     | 668.76     | 0.3984   | 1.0000   | 0.9407   | 0.7710   | 0.1261   | 0.1000   | 0.1385  
1286     | 675.22     | 0.3786   | 1.0000   | 0.9360   | 0.7861   | 0.1261   | 0.1000   | 0.1385  
1287     | 674.21     | 0.3773   | 1.0000   | 0.9347   | 0.7886   | 0.1261   | 0.1000   | 0.1386  
1288     | 679.68     | 0.3778   | 1.0000   | 0.9447   | 0.7979   | 0.1261   | 0.1000   | 0.1386  
1289     | 667.47     | 0.3849   | 1.0000   | 0.9327   | 0.7647   | 0.1262   | 0.1000   | 0.1386  
1290     | 680.67     | 0.3828   | 1.0000   | 0.9467   | 0.8043   | 0.1262   | 0.1000   | 0.1387  
1291     | 661.91     | 0.3939   | 1.0000   | 0.9187   | 0.7796   | 0.1262   | 0.1000   | 0.1387  
1292     | 665.24     | 0.3851   | 1.0000   | 0.9247   | 0.7684   | 0.1262   | 0.1000   | 0.1387  
1293     | 663.31     | 0.3899   | 1.0000   | 0.9280   | 0.7722   | 0.1263   | 0.1000   | 0.1388  
1294     | 686.29     | 0.3604   | 1.0000   | 0.9447   | 0.8017   | 0.1263   | 0.1000   | 0.1388  
1295     | 658.94     | 0.3839   | 1.0000   | 0.9233   | 0.7669   | 0.1263   | 0.1000   | 0.1388  
1296     | 672.99     | 0.3838   | 1.0000   | 0.9340   | 0.7878   | 0.1263   | 0.1000   | 0.1389  
1297     | 665.17     | 0.3878   | 1.0000   | 0.9267   | 0.7913   | 0.1264   | 0.1000   | 0.1389  
1298     | 677.98     | 0.3694   | 1.0000   | 0.9367   | 0.7584   | 0.1264   | 0.1000   | 0.1389  
1299     | 680.55     | 0.3741   | 1.0000   | 0.9400   | 0.7759   | 0.1264   | 0.1000   | 0.1390  
1300     | 671.95     | 0.3730   | 1.0000   | 0.9280   | 0.8045   | 0.1264   | 0.1000   | 0.1390  
1301     | 670.67     | 0.3762   | 1.0000   | 0.9307   | 0.7872   | 0.1265   | 0.1000   | 0.1390  
1302     | 672.49     | 0.3805   | 1.0000   | 0.9387   | 0.7640   | 0.1265   | 0.1000   | 0.1391  
1303     | 676.19     | 0.3881   | 1.0000   | 0.9413   | 0.8063   | 0.1265   | 0.1000   | 0.1391  
1304     | 675.67     | 0.3777   | 1.0000   | 0.9387   | 0.7782   | 0.1265   | 0.1000   | 0.1391  
1305     | 681.52     | 0.3713   | 1.0000   | 0.9400   | 0.7732   | 0.1265   | 0.1000   | 0.1392  
1306     | 674.98     | 0.3777   | 1.0000   | 0.9427   | 0.7677   | 0.1266   | 0.1000   | 0.1392  
1307     | 687.48     | 0.3706   | 1.0000   | 0.9453   | 0.8190   | 0.1266   | 0.1000   | 0.1392  
1308     | 661.72     | 0.3816   | 1.0000   | 0.9200   | 0.8054   | 0.1266   | 0.1000   | 0.1393  
1309     | 668.59     | 0.3837   | 1.0000   | 0.9353   | 0.7786   | 0.1266   | 0.1000   | 0.1393  
1310     | 661.06     | 0.3986   | 1.0000   | 0.9253   | 0.7779   | 0.1267   | 0.1000   | 0.1393  
1311     | 667.92     | 0.3914   | 1.0000   | 0.9387   | 0.7735   | 0.1267   | 0.1000   | 0.1394  
1312     | 667.38     | 0.3794   | 1.0000   | 0.9280   | 0.7980   | 0.1267   | 0.1000   | 0.1394  
1313     | 679.42     | 0.3711   | 1.0000   | 0.9407   | 0.7920   | 0.1267   | 0.1000   | 0.1394  
1314     | 674.01     | 0.3770   | 1.0000   | 0.9373   | 0.7764   | 0.1268   | 0.1000   | 0.1395  
1315     | 665.51     | 0.3925   | 1.0000   | 0.9307   | 0.7918   | 0.1268   | 0.1000   | 0.1395  
1316     | 678.63     | 0.3745   | 1.0000   | 0.9387   | 0.7874   | 0.1268   | 0.1000   | 0.1395  
1317     | 673.10     | 0.3843   | 1.0000   | 0.9347   | 0.7951   | 0.1268   | 0.1000   | 0.1396  
1318     | 675.57     | 0.3739   | 1.0000   | 0.9380   | 0.7833   | 0.1268   | 0.1000   | 0.1396  
1319     | 670.24     | 0.3785   | 1.0000   | 0.9327   | 0.8168   | 0.1269   | 0.1000   | 0.1396  
1320     | 664.04     | 0.3893   | 1.0000   | 0.9260   | 0.8084   | 0.1269   | 0.1000   | 0.1397  
1321     | 680.24     | 0.3709   | 1.0000   | 0.9420   | 0.7749   | 0.1269   | 0.1000   | 0.1397  
1322     | 686.08     | 0.3650   | 1.0000   | 0.9453   | 0.7954   | 0.1269   | 0.1000   | 0.1397  
1323     | 678.86     | 0.3786   | 1.0000   | 0.9460   | 0.7856   | 0.1269   | 0.1000   | 0.1397  
1324     | 686.16     | 0.3559   | 1.0000   | 0.9473   | 0.7979   | 0.1270   | 0.1000   | 0.1398  
1325     | 677.02     | 0.3684   | 1.0000   | 0.9380   | 0.8066   | 0.1270   | 0.1000   | 0.1398  
1326     | 667.39     | 0.3812   | 1.0000   | 0.9347   | 0.7891   | 0.1270   | 0.1000   | 0.1398  
1327     | 659.59     | 0.3940   | 1.0000   | 0.9207   | 0.7727   | 0.1270   | 0.1000   | 0.1399  
1328     | 678.09     | 0.3708   | 1.0000   | 0.9340   | 0.7976   | 0.1270   | 0.1000   | 0.1399  
1329     | 675.14     | 0.3714   | 1.0000   | 0.9333   | 0.7760   | 0.1271   | 0.1000   | 0.1399  
1330     | 673.89     | 0.3816   | 1.0000   | 0.9333   | 0.8196   | 0.1271   | 0.1000   | 0.1400  
1331     | 674.60     | 0.3797   | 1.0000   | 0.9387   | 0.7962   | 0.1271   | 0.1000   | 0.1400  
1332     | 677.64     | 0.3731   | 1.0000   | 0.9360   | 0.7809   | 0.1271   | 0.1000   | 0.1400  
1333     | 664.07     | 0.3917   | 1.0000   | 0.9287   | 0.8026   | 0.1272   | 0.1000   | 0.1401  
1334     | 671.07     | 0.3801   | 1.0000   | 0.9333   | 0.7878   | 0.1272   | 0.1000   | 0.1401  
1335     | 667.64     | 0.3893   | 1.0000   | 0.9293   | 0.7873   | 0.1272   | 0.1000   | 0.1401  
1336     | 678.06     | 0.3714   | 1.0000   | 0.9360   | 0.7827   | 0.1272   | 0.1000   | 0.1402  
1337     | 673.84     | 0.3762   | 1.0000   | 0.9400   | 0.7852   | 0.1272   | 0.1000   | 0.1402  
1338     | 677.54     | 0.3789   | 1.0000   | 0.9400   | 0.7893   | 0.1273   | 0.1000   | 0.1402  
1339     | 677.15     | 0.3761   | 1.0000   | 0.9373   | 0.8005   | 0.1273   | 0.1000   | 0.1403  
1340     | 681.14     | 0.3705   | 1.0000   | 0.9413   | 0.7889   | 0.1273   | 0.1000   | 0.1403  
1341     | 673.58     | 0.3710   | 1.0000   | 0.9327   | 0.7775   | 0.1273   | 0.1000   | 0.1403  
1342     | 675.81     | 0.3734   | 1.0000   | 0.9387   | 0.7908   | 0.1274   | 0.1000   | 0.1404  
1343     | 664.20     | 0.3876   | 1.0000   | 0.9247   | 0.7721   | 0.1274   | 0.1000   | 0.1404  
1344     | 669.55     | 0.3862   | 1.0000   | 0.9353   | 0.7834   | 0.1274   | 0.1000   | 0.1404  
1345     | 672.25     | 0.3799   | 1.0000   | 0.9407   | 0.7984   | 0.1274   | 0.1000   | 0.1404  
1346     | 674.02     | 0.3766   | 1.0000   | 0.9347   | 0.7806   | 0.1275   | 0.1000   | 0.1405  
1347     | 671.14     | 0.3774   | 1.0000   | 0.9327   | 0.7905   | 0.1275   | 0.1000   | 0.1405  
1348     | 672.22     | 0.3804   | 1.0000   | 0.9307   | 0.7770   | 0.1275   | 0.1000   | 0.1405  
1349     | 673.43     | 0.3869   | 1.0000   | 0.9373   | 0.7843   | 0.1275   | 0.1000   | 0.1406  
1350     | 668.50     | 0.3858   | 1.0000   | 0.9320   | 0.7768   | 0.1276   | 0.1000   | 0.1406  
1351     | 679.64     | 0.3655   | 1.0000   | 0.9353   | 0.7986   | 0.1276   | 0.1000   | 0.1406  
1352     | 686.24     | 0.3707   | 1.0000   | 0.9427   | 0.8053   | 0.1276   | 0.1000   | 0.1407  
1353     | 672.24     | 0.3809   | 1.0000   | 0.9327   | 0.7904   | 0.1276   | 0.1000   | 0.1407  
1354     | 672.13     | 0.3717   | 1.0000   | 0.9327   | 0.8045   | 0.1276   | 0.1000   | 0.1407  
1355     | 674.20     | 0.3719   | 1.0000   | 0.9333   | 0.7948   | 0.1277   | 0.1000   | 0.1408  
1356     | 664.00     | 0.3862   | 1.0000   | 0.9280   | 0.7979   | 0.1277   | 0.1000   | 0.1408  
1357     | 688.88     | 0.3634   | 1.0000   | 0.9480   | 0.8031   | 0.1277   | 0.1000   | 0.1408  
1358     | 662.76     | 0.3925   | 1.0000   | 0.9313   | 0.7645   | 0.1277   | 0.1000   | 0.1409  
1359     | 676.19     | 0.3701   | 1.0000   | 0.9353   | 0.8103   | 0.1277   | 0.1000   | 0.1409  
1360     | 677.66     | 0.3724   | 1.0000   | 0.9373   | 0.8106   | 0.1278   | 0.1000   | 0.1409  
1361     | 680.09     | 0.3735   | 1.0000   | 0.9413   | 0.7897   | 0.1278   | 0.1000   | 0.1410  
1362     | 680.72     | 0.3773   | 1.0000   | 0.9420   | 0.8021   | 0.1278   | 0.1000   | 0.1410  
1363     | 675.97     | 0.3753   | 1.0000   | 0.9347   | 0.7788   | 0.1278   | 0.1000   | 0.1410  
1364     | 672.89     | 0.3716   | 1.0000   | 0.9267   | 0.7998   | 0.1278   | 0.1000   | 0.1411  
1365     | 679.28     | 0.3663   | 1.0000   | 0.9393   | 0.8149   | 0.1279   | 0.1000   | 0.1411  
1366     | 676.44     | 0.3720   | 1.0000   | 0.9387   | 0.8007   | 0.1279   | 0.1000   | 0.1411  
1367     | 681.27     | 0.3752   | 1.0000   | 0.9407   | 0.8061   | 0.1279   | 0.1000   | 0.1412  
1368     | 669.67     | 0.3801   | 1.0000   | 0.9320   | 0.7994   | 0.1279   | 0.1000   | 0.1412  
1369     | 681.34     | 0.3702   | 1.0000   | 0.9427   | 0.8050   | 0.1279   | 0.1000   | 0.1412  
1370     | 682.70     | 0.3678   | 1.0000   | 0.9420   | 0.7789   | 0.1280   | 0.1000   | 0.1412  
1371     | 674.25     | 0.3779   | 1.0000   | 0.9333   | 0.7780   | 0.1280   | 0.1000   | 0.1413  
1372     | 686.15     | 0.3642   | 1.0000   | 0.9480   | 0.7999   | 0.1280   | 0.1000   | 0.1413  
1373     | 674.77     | 0.3793   | 1.0000   | 0.9327   | 0.7974   | 0.1280   | 0.1000   | 0.1413  
1374     | 679.81     | 0.3746   | 1.0000   | 0.9447   | 0.7919   | 0.1280   | 0.1000   | 0.1414  
1375     | 680.25     | 0.3690   | 1.0000   | 0.9420   | 0.7917   | 0.1281   | 0.1000   | 0.1414  
1376     | 670.64     | 0.3867   | 1.0000   | 0.9347   | 0.7911   | 0.1281   | 0.1000   | 0.1414  
1377     | 681.40     | 0.3730   | 1.0000   | 0.9480   | 0.7996   | 0.1281   | 0.1000   | 0.1415  
1378     | 681.73     | 0.3744   | 1.0000   | 0.9453   | 0.7936   | 0.1281   | 0.1000   | 0.1415  
1379     | 665.36     | 0.3886   | 1.0000   | 0.9327   | 0.7895   | 0.1281   | 0.1000   | 0.1415  
1380     | 681.16     | 0.3700   | 1.0000   | 0.9407   | 0.7971   | 0.1282   | 0.1000   | 0.1415  
1381     | 676.36     | 0.3819   | 1.0000   | 0.9420   | 0.7902   | 0.1282   | 0.1000   | 0.1416  
1382     | 682.24     | 0.3706   | 1.0000   | 0.9453   | 0.7697   | 0.1282   | 0.1000   | 0.1416  
1383     | 662.77     | 0.3940   | 1.0000   | 0.9247   | 0.7692   | 0.1282   | 0.1000   | 0.1416  
1384     | 666.14     | 0.3874   | 1.0000   | 0.9333   | 0.7791   | 0.1283   | 0.1000   | 0.1417  
1385     | 682.15     | 0.3720   | 1.0000   | 0.9407   | 0.7809   | 0.1283   | 0.1000   | 0.1417  
1386     | 684.60     | 0.3677   | 1.0000   | 0.9427   | 0.8119   | 0.1283   | 0.1000   | 0.1417  
1387     | 674.44     | 0.3825   | 1.0000   | 0.9373   | 0.7802   | 0.1283   | 0.1000   | 0.1418  
1388     | 666.36     | 0.3947   | 1.0000   | 0.9300   | 0.7842   | 0.1283   | 0.1000   | 0.1418  
1389     | 681.32     | 0.3764   | 1.0000   | 0.9433   | 0.7931   | 0.1284   | 0.1000   | 0.1418  
1390     | 673.96     | 0.3719   | 1.0000   | 0.9313   | 0.8054   | 0.1284   | 0.1000   | 0.1419  
1391     | 663.78     | 0.3886   | 1.0000   | 0.9333   | 0.7954   | 0.1284   | 0.1000   | 0.1419  
1392     | 683.04     | 0.3615   | 1.0000   | 0.9413   | 0.7977   | 0.1284   | 0.1000   | 0.1419  
1393     | 676.53     | 0.3818   | 1.0000   | 0.9413   | 0.7592   | 0.1285   | 0.1000   | 0.1420  
1394     | 674.88     | 0.3720   | 1.0000   | 0.9353   | 0.7922   | 0.1285   | 0.1000   | 0.1420  
1395     | 667.57     | 0.3774   | 1.0000   | 0.9353   | 0.7951   | 0.1285   | 0.1000   | 0.1420  
1396     | 669.82     | 0.3794   | 1.0000   | 0.9320   | 0.7845   | 0.1285   | 0.1000   | 0.1421  
1397     | 663.53     | 0.3856   | 1.0000   | 0.9273   | 0.7874   | 0.1286   | 0.1000   | 0.1421  
1398     | 674.81     | 0.3798   | 1.0000   | 0.9307   | 0.8089   | 0.1286   | 0.1000   | 0.1421  
1399     | 673.48     | 0.3698   | 1.0000   | 0.9260   | 0.7907   | 0.1286   | 0.1000   | 0.1422  
1400     | 671.39     | 0.3815   | 1.0000   | 0.9380   | 0.7721   | 0.1286   | 0.1000   | 0.1422  
1401     | 692.83     | 0.3653   | 1.0000   | 0.9520   | 0.7974   | 0.1286   | 0.1000   | 0.1422  
1402     | 675.74     | 0.3725   | 1.0000   | 0.9367   | 0.8134   | 0.1286   | 0.1000   | 0.1422  
1403     | 676.31     | 0.3736   | 1.0000   | 0.9313   | 0.8114   | 0.1287   | 0.1000   | 0.1423  
1404     | 674.49     | 0.3814   | 1.0000   | 0.9420   | 0.8023   | 0.1287   | 0.1000   | 0.1423  
1405     | 676.40     | 0.3805   | 1.0000   | 0.9400   | 0.8008   | 0.1287   | 0.1000   | 0.1423  
1406     | 661.26     | 0.3916   | 1.0000   | 0.9227   | 0.7948   | 0.1287   | 0.1000   | 0.1424  
1407     | 671.23     | 0.3867   | 1.0000   | 0.9367   | 0.7922   | 0.1287   | 0.1000   | 0.1424  
1408     | 667.04     | 0.3813   | 1.0000   | 0.9313   | 0.7794   | 0.1288   | 0.1000   | 0.1424  
1409     | 666.01     | 0.3820   | 1.0000   | 0.9233   | 0.7774   | 0.1288   | 0.1000   | 0.1425  
1410     | 669.78     | 0.3784   | 1.0000   | 0.9300   | 0.7764   | 0.1288   | 0.1000   | 0.1425  
1411     | 679.94     | 0.3725   | 1.0000   | 0.9353   | 0.7959   | 0.1288   | 0.1000   | 0.1426  
1412     | 665.34     | 0.3903   | 1.0000   | 0.9320   | 0.7796   | 0.1289   | 0.1000   | 0.1426  
1413     | 675.60     | 0.3759   | 1.0000   | 0.9360   | 0.7760   | 0.1289   | 0.1000   | 0.1426  
1414     | 675.59     | 0.3859   | 1.0000   | 0.9407   | 0.7796   | 0.1289   | 0.1000   | 0.1426  
1415     | 672.39     | 0.3781   | 1.0000   | 0.9373   | 0.7884   | 0.1289   | 0.1000   | 0.1427  
1416     | 672.27     | 0.3852   | 1.0000   | 0.9333   | 0.7706   | 0.1290   | 0.1000   | 0.1427  
1417     | 655.87     | 0.3971   | 1.0000   | 0.9233   | 0.7892   | 0.1290   | 0.1000   | 0.1427  
1418     | 681.17     | 0.3713   | 1.0000   | 0.9427   | 0.8121   | 0.1290   | 0.1000   | 0.1428  
1419     | 679.30     | 0.3724   | 1.0000   | 0.9453   | 0.7743   | 0.1290   | 0.1000   | 0.1428  
1420     | 663.67     | 0.3890   | 1.0000   | 0.9280   | 0.7802   | 0.1290   | 0.1000   | 0.1428  
1421     | 666.70     | 0.3865   | 1.0000   | 0.9313   | 0.7899   | 0.1291   | 0.1000   | 0.1429  
1422     | 667.25     | 0.3832   | 1.0000   | 0.9300   | 0.7830   | 0.1291   | 0.1000   | 0.1429  
1423     | 677.16     | 0.3674   | 1.0000   | 0.9373   | 0.7956   | 0.1291   | 0.1000   | 0.1429  
1424     | 669.53     | 0.3853   | 1.0000   | 0.9307   | 0.7796   | 0.1291   | 0.1000   | 0.1430  
1425     | 679.98     | 0.3778   | 1.0000   | 0.9407   | 0.7834   | 0.1292   | 0.1000   | 0.1430  
1426     | 676.25     | 0.3742   | 1.0000   | 0.9353   | 0.7951   | 0.1292   | 0.1000   | 0.1430  
1427     | 683.24     | 0.3644   | 1.0000   | 0.9433   | 0.7799   | 0.1292   | 0.1000   | 0.1431  
1428     | 682.45     | 0.3645   | 1.0000   | 0.9460   | 0.7933   | 0.1292   | 0.1000   | 0.1431  
1429     | 677.73     | 0.3800   | 1.0000   | 0.9400   | 0.7882   | 0.1293   | 0.1000   | 0.1431  
1430     | 678.57     | 0.3678   | 1.0000   | 0.9387   | 0.8057   | 0.1293   | 0.1000   | 0.1432  
1431     | 678.17     | 0.3734   | 1.0000   | 0.9420   | 0.7819   | 0.1293   | 0.1000   | 0.1432  
1432     | 672.66     | 0.3815   | 1.0000   | 0.9420   | 0.7702   | 0.1293   | 0.1000   | 0.1432  
1433     | 665.31     | 0.3829   | 1.0000   | 0.9253   | 0.8001   | 0.1294   | 0.1000   | 0.1432  
1434     | 674.28     | 0.3754   | 1.0000   | 0.9393   | 0.7719   | 0.1294   | 0.1000   | 0.1433  
1435     | 667.67     | 0.3820   | 1.0000   | 0.9293   | 0.7738   | 0.1294   | 0.1000   | 0.1433  
1436     | 667.01     | 0.3802   | 1.0000   | 0.9287   | 0.8054   | 0.1294   | 0.1000   | 0.1433  
1437     | 679.52     | 0.3804   | 1.0000   | 0.9427   | 0.8099   | 0.1294   | 0.1000   | 0.1434  
1438     | 660.14     | 0.3962   | 1.0000   | 0.9267   | 0.7932   | 0.1295   | 0.1000   | 0.1434  
1439     | 672.94     | 0.3759   | 1.0000   | 0.9347   | 0.8149   | 0.1295   | 0.1000   | 0.1434  
1440     | 675.87     | 0.3666   | 1.0000   | 0.9387   | 0.7964   | 0.1295   | 0.1000   | 0.1435  
1441     | 671.34     | 0.3786   | 1.0000   | 0.9333   | 0.7955   | 0.1295   | 0.1000   | 0.1435  
1442     | 669.47     | 0.3917   | 1.0000   | 0.9360   | 0.7711   | 0.1295   | 0.1000   | 0.1435  
1443     | 691.37     | 0.3526   | 1.0000   | 0.9453   | 0.7988   | 0.1296   | 0.1000   | 0.1436  
1444     | 682.97     | 0.3697   | 1.0000   | 0.9433   | 0.7946   | 0.1296   | 0.1000   | 0.1436  
1445     | 685.67     | 0.3699   | 1.0000   | 0.9487   | 0.8128   | 0.1296   | 0.1000   | 0.1436  
1446     | 682.44     | 0.3681   | 1.0000   | 0.9407   | 0.7831   | 0.1296   | 0.1000   | 0.1437  
1447     | 668.86     | 0.3898   | 1.0000   | 0.9307   | 0.7817   | 0.1297   | 0.1000   | 0.1437  
1448     | 678.21     | 0.3710   | 1.0000   | 0.9307   | 0.7985   | 0.1297   | 0.1000   | 0.1437  
1449     | 677.86     | 0.3738   | 1.0000   | 0.9380   | 0.7737   | 0.1297   | 0.1000   | 0.1438  
1450     | 677.94     | 0.3781   | 1.0000   | 0.9360   | 0.8120   | 0.1297   | 0.1000   | 0.1438  
1451     | 676.42     | 0.3796   | 1.0000   | 0.9353   | 0.7624   | 0.1297   | 0.1000   | 0.1438  
1452     | 675.68     | 0.3783   | 1.0000   | 0.9360   | 0.7936   | 0.1298   | 0.1000   | 0.1439  
1453     | 680.84     | 0.3756   | 1.0000   | 0.9420   | 0.7839   | 0.1298   | 0.1000   | 0.1439  
1454     | 672.71     | 0.3806   | 1.0000   | 0.9373   | 0.7934   | 0.1298   | 0.1000   | 0.1439  
1455     | 669.88     | 0.3790   | 1.0000   | 0.9287   | 0.7596   | 0.1298   | 0.1000   | 0.1439  
1456     | 662.03     | 0.3929   | 1.0000   | 0.9300   | 0.7654   | 0.1299   | 0.1000   | 0.1440  
1457     | 669.17     | 0.3862   | 1.0000   | 0.9300   | 0.8056   | 0.1299   | 0.1000   | 0.1440  
1458     | 681.57     | 0.3748   | 1.0000   | 0.9447   | 0.7912   | 0.1299   | 0.1000   | 0.1440  
1459     | 679.09     | 0.3711   | 1.0000   | 0.9387   | 0.7898   | 0.1299   | 0.1000   | 0.1441  
1460     | 685.19     | 0.3657   | 1.0000   | 0.9413   | 0.8076   | 0.1299   | 0.1000   | 0.1441  
1461     | 669.72     | 0.3820   | 1.0000   | 0.9320   | 0.7880   | 0.1300   | 0.1000   | 0.1441  
1462     | 664.92     | 0.3864   | 1.0000   | 0.9280   | 0.7963   | 0.1300   | 0.1000   | 0.1442  
1463     | 675.47     | 0.3766   | 1.0000   | 0.9353   | 0.7793   | 0.1300   | 0.1000   | 0.1442  
1464     | 674.51     | 0.3806   | 1.0000   | 0.9340   | 0.7877   | 0.1300   | 0.1000   | 0.1442  
1465     | 680.08     | 0.3676   | 1.0000   | 0.9387   | 0.7880   | 0.1301   | 0.1000   | 0.1443  
1466     | 662.21     | 0.3938   | 1.0000   | 0.9313   | 0.7917   | 0.1301   | 0.1000   | 0.1443  
1467     | 667.05     | 0.3801   | 1.0000   | 0.9320   | 0.7894   | 0.1301   | 0.1000   | 0.1443  
1468     | 668.50     | 0.3825   | 1.0000   | 0.9320   | 0.7842   | 0.1301   | 0.1000   | 0.1444  
1469     | 670.39     | 0.3772   | 1.0000   | 0.9340   | 0.7957   | 0.1302   | 0.1000   | 0.1444  
1470     | 667.15     | 0.3839   | 1.0000   | 0.9287   | 0.7933   | 0.1302   | 0.1000   | 0.1444  
1471     | 666.50     | 0.3802   | 1.0000   | 0.9227   | 0.7956   | 0.1302   | 0.1000   | 0.1445  
1472     | 669.08     | 0.3867   | 1.0000   | 0.9320   | 0.7929   | 0.1302   | 0.1000   | 0.1445  
1473     | 688.85     | 0.3629   | 1.0000   | 0.9473   | 0.8083   | 0.1302   | 0.1000   | 0.1445  
1474     | 664.07     | 0.3861   | 1.0000   | 0.9347   | 0.7941   | 0.1303   | 0.1000   | 0.1446  
1475     | 668.26     | 0.3776   | 1.0000   | 0.9287   | 0.7933   | 0.1303   | 0.1000   | 0.1446  
1476     | 683.68     | 0.3610   | 1.0000   | 0.9433   | 0.7947   | 0.1303   | 0.1000   | 0.1446  
1477     | 677.21     | 0.3784   | 1.0000   | 0.9367   | 0.7801   | 0.1303   | 0.1000   | 0.1447  
1478     | 678.22     | 0.3668   | 1.0000   | 0.9360   | 0.8070   | 0.1304   | 0.1000   | 0.1447  
1479     | 667.72     | 0.3873   | 1.0000   | 0.9280   | 0.8034   | 0.1304   | 0.1000   | 0.1447  
1480     | 679.73     | 0.3658   | 1.0000   | 0.9387   | 0.8185   | 0.1304   | 0.1000   | 0.1448  
1481     | 687.98     | 0.3547   | 1.0000   | 0.9440   | 0.7960   | 0.1304   | 0.1000   | 0.1448  
1482     | 662.35     | 0.3972   | 1.0000   | 0.9233   | 0.8058   | 0.1304   | 0.1000   | 0.1448  
1483     | 673.72     | 0.3865   | 1.0000   | 0.9380   | 0.7713   | 0.1304   | 0.1000   | 0.1449  
1484     | 677.27     | 0.3727   | 1.0000   | 0.9360   | 0.7971   | 0.1305   | 0.1000   | 0.1449  
1485     | 675.20     | 0.3775   | 1.0000   | 0.9333   | 0.7872   | 0.1305   | 0.1000   | 0.1449  
1486     | 676.49     | 0.3738   | 1.0000   | 0.9387   | 0.7715   | 0.1305   | 0.1000   | 0.1450  
1487     | 669.99     | 0.3765   | 1.0000   | 0.9307   | 0.7651   | 0.1305   | 0.1000   | 0.1450  
1488     | 686.37     | 0.3665   | 1.0000   | 0.9467   | 0.7910   | 0.1306   | 0.1000   | 0.1450  
1489     | 686.34     | 0.3615   | 1.0000   | 0.9400   | 0.7688   | 0.1306   | 0.1000   | 0.1451  
1490     | 666.42     | 0.3781   | 1.0000   | 0.9293   | 0.8125   | 0.1306   | 0.1000   | 0.1451  
1491     | 669.84     | 0.3835   | 1.0000   | 0.9327   | 0.8009   | 0.1306   | 0.1000   | 0.1451  
1492     | 680.17     | 0.3718   | 1.0000   | 0.9407   | 0.7919   | 0.1306   | 0.1000   | 0.1452  
1493     | 679.51     | 0.3705   | 1.0000   | 0.9413   | 0.7927   | 0.1307   | 0.1000   | 0.1452  
1494     | 666.26     | 0.3876   | 1.0000   | 0.9293   | 0.7796   | 0.1307   | 0.1000   | 0.1452  
1495     | 675.87     | 0.3749   | 1.0000   | 0.9353   | 0.7666   | 0.1307   | 0.1000   | 0.1452  
1496     | 676.89     | 0.3841   | 1.0000   | 0.9460   | 0.7843   | 0.1307   | 0.1000   | 0.1453  
1497     | 673.66     | 0.3778   | 1.0000   | 0.9393   | 0.8174   | 0.1307   | 0.1000   | 0.1453  
1498     | 671.59     | 0.3824   | 1.0000   | 0.9360   | 0.7808   | 0.1308   | 0.1000   | 0.1453  
1499     | 673.59     | 0.3713   | 1.0000   | 0.9367   | 0.8068   | 0.1308   | 0.1000   | 0.1454  
1500     | 672.11     | 0.3773   | 1.0000   | 0.9367   | 0.7939   | 0.1308   | 0.1000   | 0.1454  
1501     | 679.39     | 0.3738   | 1.0000   | 0.9407   | 0.7862   | 0.1308   | 0.1000   | 0.1454  
1502     | 674.90     | 0.3783   | 1.0000   | 0.9327   | 0.7984   | 0.1308   | 0.1000   | 0.1455  
1503     | 670.73     | 0.3797   | 1.0000   | 0.9333   | 0.7926   | 0.1309   | 0.1000   | 0.1455  
