Episode  | Reward     | Latency  | Reliab   | Success  | Fairness | L_Fair   | L_Rel    | L_Delay 
1379     | 593.76     | 0.2271   | 1.0000   | 0.9713   | 0.8255   | 0.0004   | 0.0000   | 0.0003  
1380     | 582.39     | 0.2365   | 1.0000   | 0.9587   | 0.8473   | 0.0003   | 0.0000   | 0.0005  
1381     | 593.64     | 0.2290   | 1.0000   | 0.9700   | 0.8496   | 0.0003   | 0.0000   | 0.0003  
1382     | 580.09     | 0.2413   | 1.0000   | 0.9600   | 0.8422   | 0.0004   | 0.0000   | 0.0004  
1383     | 579.22     | 0.2419   | 1.0000   | 0.9607   | 0.8390   | 0.0003   | 0.0000   | 0.0004  
1384     | 588.89     | 0.2322   | 1.0000   | 0.9673   | 0.8493   | 0.0002   | 0.0000   | 0.0003  
1385     | 584.51     | 0.2410   | 1.0000   | 0.9707   | 0.8325   | 0.0003   | 0.0000   | 0.0003  
1386     | 586.57     | 0.2336   | 1.0000   | 0.9587   | 0.8226   | 0.0005   | 0.0000   | 0.0005  
1387     | 588.04     | 0.2396   | 1.0000   | 0.9687   | 0.8584   | 0.0002   | 0.0000   | 0.0003  
1388     | 597.92     | 0.2212   | 1.0000   | 0.9713   | 0.8287   | 0.0005   | 0.0000   | 0.0003  
1389     | 591.99     | 0.2367   | 1.0000   | 0.9693   | 0.8349   | 0.0003   | 0.0000   | 0.0003  
1390     | 591.30     | 0.2270   | 1.0000   | 0.9680   | 0.8555   | 0.0003   | 0.0000   | 0.0003  
1391     | 587.46     | 0.2283   | 1.0000   | 0.9700   | 0.8286   | 0.0004   | 0.0000   | 0.0003  
1392     | 596.83     | 0.2264   | 1.0000   | 0.9707   | 0.8356   | 0.0002   | 0.0000   | 0.0003  
1393     | 592.65     | 0.2277   | 1.0000   | 0.9653   | 0.8374   | 0.0003   | 0.0000   | 0.0003  
1394     | 593.43     | 0.2243   | 1.0000   | 0.9687   | 0.8369   | 0.0003   | 0.0000   | 0.0004  
1395     | 583.50     | 0.2336   | 1.0000   | 0.9607   | 0.8135   | 0.0004   | 0.0000   | 0.0004  
1396     | 589.71     | 0.2272   | 1.0000   | 0.9647   | 0.8332   | 0.0004   | 0.0000   | 0.0004  
1397     | 594.15     | 0.2379   | 1.0000   | 0.9700   | 0.8347   | 0.0004   | 0.0000   | 0.0003  
1398     | 578.97     | 0.2390   | 1.0000   | 0.9627   | 0.8341   | 0.0004   | 0.0000   | 0.0004  
1399     | 582.17     | 0.2390   | 1.0000   | 0.9620   | 0.8285   | 0.0005   | 0.0000   | 0.0004  
1400     | 581.55     | 0.2441   | 1.0000   | 0.9687   | 0.8364   | 0.0003   | 0.0000   | 0.0004  
1401     | 588.17     | 0.2335   | 1.0000   | 0.9680   | 0.8502   | 0.0003   | 0.0000   | 0.0003  
1402     | 586.80     | 0.2400   | 1.0000   | 0.9640   | 0.8296   | 0.0004   | 0.0000   | 0.0004  
1403     | 587.96     | 0.2389   | 1.0000   | 0.9667   | 0.8390   | 0.0004   | 0.0000   | 0.0003  
1404     | 594.88     | 0.2284   | 1.0000   | 0.9713   | 0.8398   | 0.0004   | 0.0000   | 0.0003  
1405     | 587.57     | 0.2371   | 1.0000   | 0.9660   | 0.8321   | 0.0004   | 0.0000   | 0.0003  
1406     | 591.26     | 0.2313   | 1.0000   | 0.9680   | 0.8317   | 0.0005   | 0.0000   | 0.0003  
1407     | 585.29     | 0.2402   | 1.0000   | 0.9593   | 0.8478   | 0.0003   | 0.0000   | 0.0004  
1408     | 579.94     | 0.2397   | 1.0000   | 0.9607   | 0.8326   | 0.0004   | 0.0000   | 0.0004  
1409     | 586.59     | 0.2346   | 1.0000   | 0.9633   | 0.8381   | 0.0003   | 0.0000   | 0.0003  
1410     | 582.41     | 0.2372   | 1.0000   | 0.9613   | 0.8542   | 0.0003   | 0.0000   | 0.0004  
1411     | 587.90     | 0.2334   | 1.0000   | 0.9693   | 0.8494   | 0.0002   | 0.0000   | 0.0003  
1412     | 583.81     | 0.2432   | 1.0000   | 0.9653   | 0.8245   | 0.0004   | 0.0000   | 0.0003  
1413     | 589.77     | 0.2347   | 1.0000   | 0.9700   | 0.8205   | 0.0005   | 0.0000   | 0.0003  
1414     | 587.36     | 0.2363   | 1.0000   | 0.9647   | 0.8580   | 0.0002   | 0.0000   | 0.0004  
1415     | 594.73     | 0.2278   | 1.0000   | 0.9700   | 0.8435   | 0.0003   | 0.0000   | 0.0003  
1416     | 586.32     | 0.2350   | 1.0000   | 0.9660   | 0.8312   | 0.0004   | 0.0000   | 0.0003  
1417     | 593.74     | 0.2266   | 1.0000   | 0.9667   | 0.8504   | 0.0003   | 0.0000   | 0.0004  
1418     | 593.92     | 0.2270   | 1.0000   | 0.9673   | 0.8313   | 0.0004   | 0.0000   | 0.0003  
1419     | 590.87     | 0.2235   | 1.0000   | 0.9593   | 0.8458   | 0.0003   | 0.0000   | 0.0004  
1420     | 582.99     | 0.2432   | 1.0000   | 0.9613   | 0.8253   | 0.0004   | 0.0000   | 0.0003  
1421     | 584.95     | 0.2406   | 1.0000   | 0.9687   | 0.8324   | 0.0003   | 0.0000   | 0.0003  
1422     | 581.48     | 0.2402   | 1.0000   | 0.9660   | 0.8247   | 0.0004   | 0.0000   | 0.0004  
1423     | 585.82     | 0.2322   | 1.0000   | 0.9633   | 0.8353   | 0.0004   | 0.0000   | 0.0004  
1424     | 584.60     | 0.2326   | 1.0000   | 0.9647   | 0.8236   | 0.0005   | 0.0000   | 0.0004  
1425     | 583.29     | 0.2354   | 1.0000   | 0.9593   | 0.8417   | 0.0003   | 0.0000   | 0.0004  
1426     | 585.33     | 0.2355   | 1.0000   | 0.9580   | 0.8366   | 0.0003   | 0.0000   | 0.0005  
1427     | 578.12     | 0.2469   | 1.0000   | 0.9633   | 0.8524   | 0.0003   | 0.0000   | 0.0004  
1428     | 582.65     | 0.2405   | 1.0000   | 0.9653   | 0.8252   | 0.0004   | 0.0000   | 0.0004  
1429     | 583.08     | 0.2395   | 1.0000   | 0.9620   | 0.8325   | 0.0003   | 0.0000   | 0.0004  
1430     | 590.67     | 0.2306   | 1.0000   | 0.9680   | 0.8410   | 0.0003   | 0.0000   | 0.0003  
1431     | 580.74     | 0.2359   | 1.0000   | 0.9580   | 0.8246   | 0.0004   | 0.0000   | 0.0004  
1432     | 586.25     | 0.2380   | 1.0000   | 0.9627   | 0.8423   | 0.0004   | 0.0000   | 0.0004  
1433     | 587.09     | 0.2375   | 1.0000   | 0.9687   | 0.8273   | 0.0005   | 0.0000   | 0.0003  
1434     | 588.78     | 0.2279   | 1.0000   | 0.9660   | 0.8260   | 0.0004   | 0.0000   | 0.0004  
1435     | 586.09     | 0.2337   | 1.0000   | 0.9567   | 0.8454   | 0.0004   | 0.0000   | 0.0004  
1436     | 591.26     | 0.2329   | 1.0000   | 0.9647   | 0.8258   | 0.0005   | 0.0000   | 0.0003  
1437     | 589.86     | 0.2241   | 1.0000   | 0.9713   | 0.8351   | 0.0004   | 0.0000   | 0.0003  
1438     | 589.82     | 0.2355   | 1.0000   | 0.9660   | 0.8532   | 0.0003   | 0.0000   | 0.0003  
1439     | 580.77     | 0.2481   | 1.0000   | 0.9673   | 0.8337   | 0.0003   | 0.0000   | 0.0003  
1440     | 585.00     | 0.2356   | 1.0000   | 0.9607   | 0.8259   | 0.0004   | 0.0000   | 0.0004  
1441     | 587.70     | 0.2326   | 1.0000   | 0.9667   | 0.8434   | 0.0001   | 0.0000   | 0.0003  
1442     | 587.72     | 0.2353   | 1.0000   | 0.9687   | 0.8327   | 0.0003   | 0.0000   | 0.0003  
1443     | 581.62     | 0.2370   | 1.0000   | 0.9633   | 0.8470   | 0.0003   | 0.0000   | 0.0004  
1444     | 589.69     | 0.2353   | 1.0000   | 0.9693   | 0.8381   | 0.0003   | 0.0000   | 0.0003  
1445     | 600.32     | 0.2211   | 1.0000   | 0.9780   | 0.8562   | 0.0002   | 0.0000   | 0.0002  
1446     | 585.44     | 0.2328   | 1.0000   | 0.9653   | 0.8319   | 0.0005   | 0.0000   | 0.0003  
1447     | 589.77     | 0.2388   | 1.0000   | 0.9753   | 0.8393   | 0.0004   | 0.0000   | 0.0002  
1448     | 590.14     | 0.2339   | 1.0000   | 0.9647   | 0.8370   | 0.0003   | 0.0000   | 0.0003  
1449     | 582.57     | 0.2369   | 1.0000   | 0.9573   | 0.8455   | 0.0003   | 0.0000   | 0.0004  
1450     | 586.99     | 0.2375   | 1.0000   | 0.9600   | 0.8354   | 0.0004   | 0.0000   | 0.0004  
1451     | 580.84     | 0.2379   | 1.0000   | 0.9607   | 0.8361   | 0.0004   | 0.0000   | 0.0004  
1452     | 588.88     | 0.2300   | 1.0000   | 0.9620   | 0.8313   | 0.0003   | 0.0000   | 0.0004  
1453     | 594.18     | 0.2285   | 1.0000   | 0.9747   | 0.8626   | 0.0002   | 0.0000   | 0.0003  
1454     | 594.09     | 0.2249   | 1.0000   | 0.9720   | 0.8380   | 0.0003   | 0.0000   | 0.0003  
1455     | 587.75     | 0.2329   | 1.0000   | 0.9733   | 0.8402   | 0.0003   | 0.0000   | 0.0003  
1456     | 591.29     | 0.2357   | 1.0000   | 0.9720   | 0.8359   | 0.0003   | 0.0000   | 0.0003  
1457     | 595.24     | 0.2247   | 1.0000   | 0.9713   | 0.8343   | 0.0003   | 0.0000   | 0.0003  
1458     | 593.56     | 0.2375   | 1.0000   | 0.9720   | 0.8416   | 0.0003   | 0.0000   | 0.0003  
1459     | 583.16     | 0.2378   | 1.0000   | 0.9613   | 0.8411   | 0.0003   | 0.0000   | 0.0004  
1460     | 575.20     | 0.2444   | 1.0000   | 0.9613   | 0.8358   | 0.0003   | 0.0000   | 0.0004  
1461     | 583.84     | 0.2361   | 1.0000   | 0.9567   | 0.8287   | 0.0003   | 0.0000   | 0.0004  
1462     | 580.37     | 0.2432   | 1.0000   | 0.9593   | 0.8255   | 0.0003   | 0.0000   | 0.0004  
1463     | 591.92     | 0.2314   | 1.0000   | 0.9727   | 0.8255   | 0.0003   | 0.0000   | 0.0003  
1464     | 583.13     | 0.2388   | 1.0000   | 0.9633   | 0.8389   | 0.0003   | 0.0000   | 0.0004  
1465     | 579.47     | 0.2440   | 1.0000   | 0.9640   | 0.8182   | 0.0004   | 0.0000   | 0.0004  
1466     | 584.63     | 0.2385   | 1.0000   | 0.9667   | 0.8465   | 0.0003   | 0.0000   | 0.0004  
1467     | 593.15     | 0.2263   | 1.0000   | 0.9693   | 0.8350   | 0.0003   | 0.0000   | 0.0003  
1468     | 595.33     | 0.2307   | 1.0000   | 0.9733   | 0.8296   | 0.0004   | 0.0000   | 0.0003  
1469     | 591.12     | 0.2268   | 1.0000   | 0.9713   | 0.8501   | 0.0002   | 0.0000   | 0.0003  
1470     | 592.71     | 0.2314   | 1.0000   | 0.9747   | 0.8551   | 0.0003   | 0.0000   | 0.0002  
1471     | 586.73     | 0.2375   | 1.0000   | 0.9673   | 0.8565   | 0.0001   | 0.0000   | 0.0003  
1472     | 579.75     | 0.2444   | 1.0000   | 0.9620   | 0.8300   | 0.0004   | 0.0000   | 0.0004  
1473     | 584.67     | 0.2371   | 1.0000   | 0.9660   | 0.8384   | 0.0003   | 0.0000   | 0.0004  
1474     | 575.94     | 0.2473   | 1.0000   | 0.9600   | 0.8459   | 0.0004   | 0.0000   | 0.0004  
1475     | 598.34     | 0.2234   | 1.0000   | 0.9713   | 0.8704   | 0.0001   | 0.0000   | 0.0003  
1476     | 589.40     | 0.2313   | 1.0000   | 0.9660   | 0.8375   | 0.0004   | 0.0000   | 0.0003  
1477     | 590.13     | 0.2308   | 1.0000   | 0.9667   | 0.8365   | 0.0004   | 0.0000   | 0.0003  
1478     | 586.16     | 0.2348   | 1.0000   | 0.9660   | 0.8402   | 0.0004   | 0.0000   | 0.0004  
1479     | 590.01     | 0.2328   | 1.0000   | 0.9680   | 0.8517   | 0.0002   | 0.0000   | 0.0003  
1480     | 593.23     | 0.2268   | 1.0000   | 0.9680   | 0.8539   | 0.0002   | 0.0000   | 0.0004  
1481     | 586.58     | 0.2254   | 1.0000   | 0.9560   | 0.8569   | 0.0003   | 0.0000   | 0.0005  
1482     | 589.71     | 0.2335   | 1.0000   | 0.9640   | 0.8653   | 0.0002   | 0.0000   | 0.0003  
1483     | 589.99     | 0.2358   | 1.0000   | 0.9700   | 0.8198   | 0.0005   | 0.0000   | 0.0003  
1484     | 591.26     | 0.2324   | 1.0000   | 0.9707   | 0.8416   | 0.0004   | 0.0000   | 0.0003  
1485     | 589.72     | 0.2315   | 1.0000   | 0.9660   | 0.8284   | 0.0003   | 0.0000   | 0.0004  
1486     | 580.92     | 0.2419   | 1.0000   | 0.9573   | 0.8257   | 0.0004   | 0.0000   | 0.0005  
1487     | 588.61     | 0.2375   | 1.0000   | 0.9653   | 0.8402   | 0.0003   | 0.0000   | 0.0003  
1488     | 585.39     | 0.2383   | 1.0000   | 0.9633   | 0.8238   | 0.0005   | 0.0000   | 0.0004  
1489     | 592.10     | 0.2294   | 1.0000   | 0.9740   | 0.8613   | 0.0002   | 0.0000   | 0.0002  
1490     | 589.08     | 0.2332   | 1.0000   | 0.9647   | 0.8380   | 0.0004   | 0.0000   | 0.0003  
1491     | 582.47     | 0.2365   | 1.0000   | 0.9587   | 0.8476   | 0.0002   | 0.0000   | 0.0004  
1492     | 583.70     | 0.2437   | 1.0000   | 0.9647   | 0.8275   | 0.0004   | 0.0000   | 0.0004  
1493     | 591.71     | 0.2317   | 1.0000   | 0.9687   | 0.8600   | 0.0002   | 0.0000   | 0.0003  
1494     | 593.93     | 0.2340   | 1.0000   | 0.9753   | 0.8362   | 0.0003   | 0.0000   | 0.0003  
1495     | 589.19     | 0.2312   | 1.0000   | 0.9687   | 0.8330   | 0.0004   | 0.0000   | 0.0003  
1496     | 589.05     | 0.2361   | 1.0000   | 0.9713   | 0.8383   | 0.0004   | 0.0000   | 0.0003  
1497     | 589.51     | 0.2366   | 1.0000   | 0.9700   | 0.8304   | 0.0004   | 0.0000   | 0.0003  
1498     | 583.03     | 0.2355   | 1.0000   | 0.9587   | 0.8379   | 0.0004   | 0.0000   | 0.0004  
1499     | 591.57     | 0.2373   | 1.0000   | 0.9700   | 0.8270   | 0.0004   | 0.0000   | 0.0003  
1500     | 592.11     | 0.2304   | 1.0000   | 0.9713   | 0.8612   | 0.0002   | 0.0000   | 0.0003  
1501     | 580.14     | 0.2375   | 1.0000   | 0.9653   | 0.8232   | 0.0005   | 0.0000   | 0.0003  
1502     | 588.30     | 0.2305   | 1.0000   | 0.9640   | 0.8535   | 0.0003   | 0.0000   | 0.0003  
1503     | 592.10     | 0.2276   | 1.0000   | 0.9687   | 0.8359   | 0.0004   | 0.0000   | 0.0003  
1504     | 578.48     | 0.2403   | 1.0000   | 0.9560   | 0.8225   | 0.0004   | 0.0000   | 0.0004  
1505     | 583.33     | 0.2341   | 1.0000   | 0.9560   | 0.8312   | 0.0004   | 0.0000   | 0.0004  
1506     | 586.24     | 0.2327   | 1.0000   | 0.9693   | 0.8548   | 0.0003   | 0.0000   | 0.0003  
1507     | 595.91     | 0.2300   | 1.0000   | 0.9673   | 0.8370   | 0.0003   | 0.0000   | 0.0003  
1508     | 587.95     | 0.2311   | 1.0000   | 0.9640   | 0.8244   | 0.0004   | 0.0000   | 0.0003  
1509     | 587.98     | 0.2323   | 1.0000   | 0.9640   | 0.8350   | 0.0004   | 0.0000   | 0.0004  
1510     | 579.51     | 0.2371   | 1.0000   | 0.9580   | 0.8531   | 0.0003   | 0.0000   | 0.0004  
1511     | 585.95     | 0.2379   | 1.0000   | 0.9673   | 0.8422   | 0.0002   | 0.0000   | 0.0003  
1512     | 587.47     | 0.2331   | 1.0000   | 0.9640   | 0.8614   | 0.0003   | 0.0000   | 0.0004  
1513     | 587.82     | 0.2338   | 1.0000   | 0.9667   | 0.8488   | 0.0003   | 0.0000   | 0.0003  
1514     | 589.58     | 0.2335   | 1.0000   | 0.9707   | 0.8437   | 0.0004   | 0.0000   | 0.0003  
1515     | 590.01     | 0.2327   | 1.0000   | 0.9687   | 0.8395   | 0.0003   | 0.0000   | 0.0003  
1516     | 583.74     | 0.2368   | 1.0000   | 0.9633   | 0.8416   | 0.0003   | 0.0000   | 0.0004  
1517     | 595.55     | 0.2210   | 1.0000   | 0.9727   | 0.8409   | 0.0004   | 0.0000   | 0.0003  
1518     | 578.69     | 0.2403   | 1.0000   | 0.9553   | 0.8625   | 0.0002   | 0.0000   | 0.0005  
1519     | 587.24     | 0.2329   | 1.0000   | 0.9667   | 0.8435   | 0.0002   | 0.0000   | 0.0004  
1520     | 585.17     | 0.2346   | 1.0000   | 0.9627   | 0.8450   | 0.0003   | 0.0000   | 0.0004  
1521     | 589.52     | 0.2294   | 1.0000   | 0.9653   | 0.8580   | 0.0004   | 0.0000   | 0.0004  
1522     | 587.99     | 0.2314   | 1.0000   | 0.9647   | 0.8234   | 0.0005   | 0.0000   | 0.0004  
1523     | 593.54     | 0.2269   | 1.0000   | 0.9700   | 0.8335   | 0.0003   | 0.0000   | 0.0003  
1524     | 586.06     | 0.2364   | 1.0000   | 0.9620   | 0.8264   | 0.0004   | 0.0000   | 0.0004  
1525     | 592.52     | 0.2266   | 1.0000   | 0.9693   | 0.8290   | 0.0004   | 0.0000   | 0.0004  
1526     | 591.85     | 0.2266   | 1.0000   | 0.9653   | 0.8350   | 0.0004   | 0.0000   | 0.0004  
1527     | 592.19     | 0.2271   | 1.0000   | 0.9673   | 0.8419   | 0.0003   | 0.0000   | 0.0004  
1528     | 586.38     | 0.2397   | 1.0000   | 0.9660   | 0.8300   | 0.0003   | 0.0000   | 0.0003  
1529     | 587.92     | 0.2357   | 1.0000   | 0.9647   | 0.8449   | 0.0003   | 0.0000   | 0.0003  
1530     | 595.89     | 0.2232   | 1.0000   | 0.9727   | 0.8203   | 0.0004   | 0.0000   | 0.0003  
1531     | 590.83     | 0.2270   | 1.0000   | 0.9593   | 0.8403   | 0.0004   | 0.0000   | 0.0004  
1532     | 585.67     | 0.2369   | 1.0000   | 0.9653   | 0.8384   | 0.0003   | 0.0000   | 0.0004  
1533     | 590.61     | 0.2333   | 1.0000   | 0.9700   | 0.8357   | 0.0004   | 0.0000   | 0.0003  
1534     | 592.31     | 0.2286   | 1.0000   | 0.9713   | 0.8272   | 0.0004   | 0.0000   | 0.0003  
1535     | 589.90     | 0.2406   | 1.0000   | 0.9740   | 0.8454   | 0.0003   | 0.0000   | 0.0003  
1536     | 583.47     | 0.2360   | 1.0000   | 0.9593   | 0.8322   | 0.0003   | 0.0000   | 0.0004  
1537     | 592.33     | 0.2327   | 1.0000   | 0.9740   | 0.8491   | 0.0002   | 0.0000   | 0.0003  
1538     | 580.59     | 0.2415   | 1.0000   | 0.9640   | 0.8592   | 0.0002   | 0.0000   | 0.0004  
1539     | 584.07     | 0.2441   | 1.0000   | 0.9660   | 0.8383   | 0.0003   | 0.0000   | 0.0004  
1540     | 592.76     | 0.2239   | 1.0000   | 0.9667   | 0.8441   | 0.0003   | 0.0000   | 0.0003  
1541     | 588.45     | 0.2389   | 1.0000   | 0.9700   | 0.8249   | 0.0004   | 0.0000   | 0.0003  
1542     | 576.05     | 0.2429   | 1.0000   | 0.9600   | 0.8204   | 0.0006   | 0.0000   | 0.0004  
1543     | 592.38     | 0.2353   | 1.0000   | 0.9747   | 0.8429   | 0.0003   | 0.0000   | 0.0002  
1544     | 592.21     | 0.2320   | 1.0000   | 0.9713   | 0.8434   | 0.0003   | 0.0000   | 0.0003  
1545     | 584.77     | 0.2336   | 1.0000   | 0.9620   | 0.8277   | 0.0004   | 0.0000   | 0.0004  
1546     | 595.72     | 0.2275   | 1.0000   | 0.9760   | 0.8461   | 0.0003   | 0.0000   | 0.0003  
1547     | 588.93     | 0.2354   | 1.0000   | 0.9660   | 0.8254   | 0.0004   | 0.0000   | 0.0003  
1548     | 585.88     | 0.2414   | 1.0000   | 0.9753   | 0.8322   | 0.0004   | 0.0000   | 0.0003  
1549     | 583.14     | 0.2390   | 1.0000   | 0.9620   | 0.8209   | 0.0004   | 0.0000   | 0.0004  
1550     | 589.69     | 0.2349   | 1.0000   | 0.9733   | 0.8443   | 0.0003   | 0.0000   | 0.0002  
1551     | 588.07     | 0.2370   | 1.0000   | 0.9680   | 0.8438   | 0.0003   | 0.0000   | 0.0003  
1552     | 586.39     | 0.2370   | 1.0000   | 0.9647   | 0.8143   | 0.0006   | 0.0000   | 0.0004  
1553     | 593.53     | 0.2292   | 1.0000   | 0.9707   | 0.8380   | 0.0004   | 0.0000   | 0.0003  
1554     | 589.76     | 0.2314   | 1.0000   | 0.9707   | 0.8320   | 0.0004   | 0.0000   | 0.0003  
1555     | 586.91     | 0.2378   | 1.0000   | 0.9653   | 0.8506   | 0.0003   | 0.0000   | 0.0003  
1556     | 587.27     | 0.2350   | 1.0000   | 0.9647   | 0.8331   | 0.0004   | 0.0000   | 0.0003  
1557     | 586.97     | 0.2332   | 1.0000   | 0.9647   | 0.8140   | 0.0005   | 0.0000   | 0.0004  
1558     | 586.37     | 0.2287   | 1.0000   | 0.9647   | 0.8451   | 0.0003   | 0.0000   | 0.0003  
1559     | 586.19     | 0.2385   | 1.0000   | 0.9713   | 0.8270   | 0.0004   | 0.0000   | 0.0003  
1560     | 589.31     | 0.2364   | 1.0000   | 0.9667   | 0.8430   | 0.0002   | 0.0000   | 0.0003  
1561     | 593.47     | 0.2262   | 1.0000   | 0.9713   | 0.8270   | 0.0003   | 0.0000   | 0.0003  
1562     | 588.70     | 0.2340   | 1.0000   | 0.9633   | 0.8541   | 0.0003   | 0.0000   | 0.0004  
1563     | 589.07     | 0.2337   | 1.0000   | 0.9673   | 0.8327   | 0.0003   | 0.0000   | 0.0003  
1564     | 583.01     | 0.2416   | 1.0000   | 0.9660   | 0.8221   | 0.0004   | 0.0000   | 0.0003  
1565     | 603.81     | 0.2139   | 1.0000   | 0.9787   | 0.8246   | 0.0004   | 0.0000   | 0.0002  
1566     | 581.63     | 0.2344   | 1.0000   | 0.9580   | 0.8251   | 0.0004   | 0.0000   | 0.0004  
1567     | 592.10     | 0.2362   | 1.0000   | 0.9747   | 0.8400   | 0.0004   | 0.0000   | 0.0003  
1568     | 587.39     | 0.2355   | 1.0000   | 0.9673   | 0.8208   | 0.0004   | 0.0000   | 0.0004  
1569     | 596.10     | 0.2243   | 1.0000   | 0.9707   | 0.8325   | 0.0004   | 0.0000   | 0.0003  
1570     | 593.85     | 0.2250   | 1.0000   | 0.9687   | 0.8424   | 0.0003   | 0.0000   | 0.0003  
1571     | 590.10     | 0.2330   | 1.0000   | 0.9673   | 0.8387   | 0.0003   | 0.0000   | 0.0003  
1572     | 591.06     | 0.2353   | 1.0000   | 0.9700   | 0.8219   | 0.0004   | 0.0000   | 0.0003  
1573     | 583.19     | 0.2434   | 1.0000   | 0.9653   | 0.8410   | 0.0003   | 0.0000   | 0.0003  
1574     | 583.74     | 0.2333   | 1.0000   | 0.9627   | 0.8396   | 0.0004   | 0.0000   | 0.0004  
1575     | 586.38     | 0.2295   | 1.0000   | 0.9660   | 0.8363   | 0.0004   | 0.0000   | 0.0004  
1576     | 592.93     | 0.2354   | 1.0000   | 0.9687   | 0.8279   | 0.0004   | 0.0000   | 0.0003  
1577     | 576.61     | 0.2465   | 1.0000   | 0.9607   | 0.8268   | 0.0004   | 0.0000   | 0.0004  
1578     | 579.81     | 0.2427   | 1.0000   | 0.9620   | 0.8386   | 0.0004   | 0.0000   | 0.0004  
1579     | 587.37     | 0.2354   | 1.0000   | 0.9593   | 0.8405   | 0.0003   | 0.0000   | 0.0004  
1580     | 574.12     | 0.2464   | 1.0000   | 0.9580   | 0.8316   | 0.0004   | 0.0000   | 0.0004  
1581     | 591.65     | 0.2336   | 1.0000   | 0.9707   | 0.8204   | 0.0004   | 0.0000   | 0.0003  
1582     | 591.98     | 0.2312   | 1.0000   | 0.9733   | 0.8303   | 0.0003   | 0.0000   | 0.0002  
1583     | 584.60     | 0.2327   | 1.0000   | 0.9560   | 0.8314   | 0.0003   | 0.0000   | 0.0004  
1584     | 593.48     | 0.2215   | 1.0000   | 0.9667   | 0.8421   | 0.0004   | 0.0000   | 0.0003  
1585     | 589.29     | 0.2367   | 1.0000   | 0.9693   | 0.8320   | 0.0004   | 0.0000   | 0.0003  
1586     | 588.31     | 0.2314   | 1.0000   | 0.9720   | 0.8315   | 0.0004   | 0.0000   | 0.0003  
1587     | 595.46     | 0.2225   | 1.0000   | 0.9680   | 0.8589   | 0.0003   | 0.0000   | 0.0003  
1588     | 599.55     | 0.2179   | 1.0000   | 0.9707   | 0.8239   | 0.0004   | 0.0000   | 0.0003  
1589     | 590.19     | 0.2291   | 1.0000   | 0.9667   | 0.8235   | 0.0004   | 0.0000   | 0.0003  
1590     | 579.33     | 0.2402   | 1.0000   | 0.9567   | 0.8485   | 0.0004   | 0.0000   | 0.0005  
1591     | 584.20     | 0.2410   | 1.0000   | 0.9653   | 0.8487   | 0.0003   | 0.0000   | 0.0003  
1592     | 587.26     | 0.2363   | 1.0000   | 0.9620   | 0.8230   | 0.0004   | 0.0000   | 0.0004  
1593     | 583.24     | 0.2429   | 1.0000   | 0.9653   | 0.8215   | 0.0005   | 0.0000   | 0.0004  
1594     | 587.65     | 0.2366   | 1.0000   | 0.9693   | 0.8432   | 0.0003   | 0.0000   | 0.0003  
1595     | 587.21     | 0.2377   | 1.0000   | 0.9727   | 0.8478   | 0.0003   | 0.0000   | 0.0003  
1596     | 600.38     | 0.2192   | 1.0000   | 0.9707   | 0.8541   | 0.0003   | 0.0000   | 0.0003  
1597     | 582.28     | 0.2398   | 1.0000   | 0.9633   | 0.8402   | 0.0003   | 0.0000   | 0.0003  
1598     | 588.38     | 0.2340   | 1.0000   | 0.9680   | 0.8505   | 0.0003   | 0.0000   | 0.0003  
1599     | 586.45     | 0.2325   | 1.0000   | 0.9640   | 0.8501   | 0.0003   | 0.0000   | 0.0004  
1600     | 577.03     | 0.2426   | 1.0000   | 0.9633   | 0.8276   | 0.0003   | 0.0000   | 0.0003  
1601     | 592.03     | 0.2331   | 1.0000   | 0.9680   | 0.8181   | 0.0005   | 0.0000   | 0.0004  
1602     | 587.03     | 0.2396   | 1.0000   | 0.9667   | 0.8245   | 0.0004   | 0.0000   | 0.0003  
1603     | 586.26     | 0.2365   | 1.0000   | 0.9707   | 0.8310   | 0.0004   | 0.0000   | 0.0003  
1604     | 580.94     | 0.2385   | 1.0000   | 0.9587   | 0.8482   | 0.0004   | 0.0000   | 0.0004  
1605     | 587.99     | 0.2355   | 1.0000   | 0.9687   | 0.8239   | 0.0003   | 0.0000   | 0.0003  
1606     | 571.92     | 0.2556   | 1.0000   | 0.9560   | 0.8438   | 0.0004   | 0.0000   | 0.0004  
1607     | 578.19     | 0.2405   | 1.0000   | 0.9580   | 0.8333   | 0.0004   | 0.0000   | 0.0005  
1608     | 579.82     | 0.2399   | 1.0000   | 0.9613   | 0.8271   | 0.0003   | 0.0000   | 0.0004  
1609     | 586.32     | 0.2393   | 1.0000   | 0.9660   | 0.8475   | 0.0003   | 0.0000   | 0.0003  
1610     | 581.69     | 0.2515   | 1.0000   | 0.9660   | 0.8541   | 0.0003   | 0.0000   | 0.0003  
1611     | 593.39     | 0.2278   | 1.0000   | 0.9700   | 0.8380   | 0.0003   | 0.0000   | 0.0003  
1612     | 595.57     | 0.2293   | 1.0000   | 0.9753   | 0.8369   | 0.0003   | 0.0000   | 0.0003  
1613     | 584.31     | 0.2427   | 1.0000   | 0.9667   | 0.8363   | 0.0004   | 0.0000   | 0.0003  
1614     | 597.47     | 0.2167   | 1.0000   | 0.9707   | 0.8445   | 0.0003   | 0.0000   | 0.0003  
