Episode  | Reward     | Latency  | Reliab   | Success  | Fairness | L_Fair   | L_Rel    | L_Delay 
1015     | 526.77     | 0.3155   | 1.0000   | 0.9387   | 0.8249   | 0.0006   | 0.0000   | 0.0009  
1016     | 534.26     | 0.3080   | 1.0000   | 0.9547   | 0.8379   | 0.0005   | 0.0000   | 0.0006  
1017     | 524.99     | 0.3224   | 1.0000   | 0.9473   | 0.8277   | 0.0008   | 0.0000   | 0.0008  
1018     | 530.13     | 0.3184   | 1.0000   | 0.9480   | 0.8038   | 0.0007   | 0.0000   | 0.0008  
1019     | 531.15     | 0.3175   | 1.0000   | 0.9493   | 0.8026   | 0.0008   | 0.0000   | 0.0008  
1020     | 531.98     | 0.3142   | 1.0000   | 0.9460   | 0.8175   | 0.0009   | 0.0000   | 0.0009  
1021     | 526.62     | 0.3154   | 1.0000   | 0.9387   | 0.8143   | 0.0008   | 0.0000   | 0.0009  
1022     | 519.80     | 0.3341   | 1.0000   | 0.9447   | 0.8292   | 0.0006   | 0.0000   | 0.0008  
1023     | 523.58     | 0.3254   | 1.0000   | 0.9507   | 0.8286   | 0.0006   | 0.0000   | 0.0008  
1024     | 537.79     | 0.3107   | 1.0000   | 0.9573   | 0.8150   | 0.0008   | 0.0000   | 0.0006  
1025     | 527.15     | 0.3202   | 1.0000   | 0.9480   | 0.8115   | 0.0008   | 0.0000   | 0.0007  
1026     | 534.23     | 0.3086   | 1.0000   | 0.9467   | 0.7984   | 0.0007   | 0.0000   | 0.0008  
1027     | 543.49     | 0.3017   | 1.0000   | 0.9613   | 0.7996   | 0.0009   | 0.0000   | 0.0006  
1028     | 548.25     | 0.2936   | 1.0000   | 0.9540   | 0.8285   | 0.0004   | 0.0000   | 0.0008  
1029     | 519.03     | 0.3221   | 1.0000   | 0.9360   | 0.8260   | 0.0006   | 0.0000   | 0.0011  
1030     | 535.67     | 0.3179   | 1.0000   | 0.9480   | 0.8041   | 0.0007   | 0.0000   | 0.0008  
1031     | 543.28     | 0.3059   | 1.0000   | 0.9533   | 0.8321   | 0.0006   | 0.0000   | 0.0007  
1032     | 533.98     | 0.3107   | 1.0000   | 0.9487   | 0.8040   | 0.0008   | 0.0000   | 0.0007  
1033     | 528.37     | 0.3125   | 1.0000   | 0.9453   | 0.8208   | 0.0007   | 0.0000   | 0.0008  
1034     | 528.51     | 0.3164   | 1.0000   | 0.9480   | 0.8232   | 0.0007   | 0.0000   | 0.0007  
1035     | 523.22     | 0.3186   | 1.0000   | 0.9380   | 0.8110   | 0.0008   | 0.0000   | 0.0009  
1036     | 536.88     | 0.3093   | 1.0000   | 0.9573   | 0.8320   | 0.0007   | 0.0000   | 0.0006  
1037     | 538.63     | 0.3027   | 1.0000   | 0.9520   | 0.7898   | 0.0009   | 0.0000   | 0.0007  
1038     | 530.95     | 0.3136   | 1.0000   | 0.9460   | 0.8214   | 0.0007   | 0.0000   | 0.0010  
1039     | 531.80     | 0.3106   | 1.0000   | 0.9507   | 0.8258   | 0.0005   | 0.0000   | 0.0007  
1040     | 530.12     | 0.3204   | 1.0000   | 0.9493   | 0.8213   | 0.0005   | 0.0000   | 0.0007  
1041     | 540.12     | 0.3042   | 1.0000   | 0.9553   | 0.8083   | 0.0008   | 0.0000   | 0.0007  
1042     | 539.44     | 0.3067   | 1.0000   | 0.9520   | 0.8158   | 0.0007   | 0.0000   | 0.0007  
1043     | 535.14     | 0.3113   | 1.0000   | 0.9520   | 0.8303   | 0.0007   | 0.0000   | 0.0007  
1044     | 535.88     | 0.3102   | 1.0000   | 0.9513   | 0.8172   | 0.0006   | 0.0000   | 0.0008  
1045     | 537.10     | 0.3116   | 1.0000   | 0.9553   | 0.8272   | 0.0007   | 0.0000   | 0.0007  
1046     | 533.21     | 0.3091   | 1.0000   | 0.9453   | 0.8249   | 0.0006   | 0.0000   | 0.0009  
1047     | 528.13     | 0.3156   | 1.0000   | 0.9407   | 0.8289   | 0.0006   | 0.0000   | 0.0009  
1048     | 523.83     | 0.3161   | 1.0000   | 0.9367   | 0.8241   | 0.0005   | 0.0000   | 0.0010  
1049     | 528.05     | 0.3156   | 1.0000   | 0.9400   | 0.8204   | 0.0006   | 0.0000   | 0.0009  
1050     | 533.96     | 0.3123   | 1.0000   | 0.9560   | 0.8253   | 0.0006   | 0.0000   | 0.0007  
1051     | 544.03     | 0.2993   | 1.0000   | 0.9553   | 0.8282   | 0.0005   | 0.0000   | 0.0006  
1052     | 543.63     | 0.2959   | 1.0000   | 0.9507   | 0.8275   | 0.0008   | 0.0000   | 0.0008  
1053     | 529.19     | 0.3155   | 1.0000   | 0.9473   | 0.8201   | 0.0006   | 0.0000   | 0.0009  
1054     | 530.83     | 0.3116   | 1.0000   | 0.9487   | 0.8109   | 0.0008   | 0.0000   | 0.0008  
1055     | 538.56     | 0.3077   | 1.0000   | 0.9527   | 0.8255   | 0.0005   | 0.0000   | 0.0007  
1056     | 535.65     | 0.3070   | 1.0000   | 0.9540   | 0.8273   | 0.0006   | 0.0000   | 0.0007  
1057     | 530.06     | 0.3134   | 1.0000   | 0.9460   | 0.8183   | 0.0006   | 0.0000   | 0.0008  
1058     | 534.13     | 0.3084   | 1.0000   | 0.9467   | 0.7967   | 0.0008   | 0.0000   | 0.0008  
1059     | 535.59     | 0.3101   | 1.0000   | 0.9480   | 0.8314   | 0.0004   | 0.0000   | 0.0007  
1060     | 539.32     | 0.2981   | 1.0000   | 0.9547   | 0.8222   | 0.0006   | 0.0000   | 0.0006  
1061     | 531.79     | 0.3167   | 1.0000   | 0.9520   | 0.8241   | 0.0007   | 0.0000   | 0.0006  
1062     | 548.14     | 0.2953   | 1.0000   | 0.9547   | 0.8053   | 0.0007   | 0.0000   | 0.0007  
1063     | 534.07     | 0.3104   | 1.0000   | 0.9400   | 0.8063   | 0.0008   | 0.0000   | 0.0008  
1064     | 527.25     | 0.3206   | 1.0000   | 0.9413   | 0.8243   | 0.0006   | 0.0000   | 0.0008  
1065     | 528.02     | 0.3223   | 1.0000   | 0.9440   | 0.8273   | 0.0006   | 0.0000   | 0.0009  
1066     | 528.69     | 0.3188   | 1.0000   | 0.9440   | 0.8206   | 0.0008   | 0.0000   | 0.0008  
1067     | 533.97     | 0.3087   | 1.0000   | 0.9487   | 0.8283   | 0.0007   | 0.0000   | 0.0008  
1068     | 533.66     | 0.3115   | 1.0000   | 0.9507   | 0.8156   | 0.0007   | 0.0000   | 0.0007  
1069     | 538.66     | 0.3014   | 1.0000   | 0.9487   | 0.8112   | 0.0008   | 0.0000   | 0.0008  
1070     | 536.57     | 0.3087   | 1.0000   | 0.9473   | 0.8183   | 0.0006   | 0.0000   | 0.0008  
1071     | 533.48     | 0.3131   | 1.0000   | 0.9447   | 0.8361   | 0.0005   | 0.0000   | 0.0008  
1072     | 529.72     | 0.3133   | 1.0000   | 0.9440   | 0.8344   | 0.0005   | 0.0000   | 0.0009  
1073     | 531.53     | 0.3126   | 1.0000   | 0.9520   | 0.8078   | 0.0006   | 0.0000   | 0.0008  
1074     | 540.23     | 0.2988   | 1.0000   | 0.9547   | 0.8226   | 0.0007   | 0.0000   | 0.0007  
1075     | 543.17     | 0.3041   | 1.0000   | 0.9573   | 0.7928   | 0.0011   | 0.0000   | 0.0006  
1076     | 531.98     | 0.3107   | 1.0000   | 0.9427   | 0.7967   | 0.0008   | 0.0000   | 0.0008  
1077     | 535.83     | 0.3154   | 1.0000   | 0.9487   | 0.8381   | 0.0005   | 0.0000   | 0.0008  
1078     | 536.74     | 0.3130   | 1.0000   | 0.9467   | 0.7962   | 0.0009   | 0.0000   | 0.0009  
1079     | 541.66     | 0.3028   | 1.0000   | 0.9560   | 0.8042   | 0.0009   | 0.0000   | 0.0006  
1080     | 528.75     | 0.3179   | 1.0000   | 0.9460   | 0.8225   | 0.0007   | 0.0000   | 0.0008  
1081     | 526.88     | 0.3162   | 1.0000   | 0.9460   | 0.8103   | 0.0007   | 0.0000   | 0.0009  
1082     | 535.35     | 0.3123   | 1.0000   | 0.9480   | 0.8204   | 0.0004   | 0.0000   | 0.0008  
1083     | 532.50     | 0.3135   | 1.0000   | 0.9440   | 0.8095   | 0.0007   | 0.0000   | 0.0009  
1084     | 539.98     | 0.3091   | 1.0000   | 0.9593   | 0.8121   | 0.0006   | 0.0000   | 0.0006  
1085     | 527.25     | 0.3178   | 1.0000   | 0.9473   | 0.8177   | 0.0009   | 0.0000   | 0.0009  
1086     | 534.44     | 0.3073   | 1.0000   | 0.9480   | 0.8217   | 0.0007   | 0.0000   | 0.0007  
1087     | 543.18     | 0.3012   | 1.0000   | 0.9593   | 0.8144   | 0.0007   | 0.0000   | 0.0006  
1088     | 537.46     | 0.3084   | 1.0000   | 0.9520   | 0.8192   | 0.0006   | 0.0000   | 0.0008  
1089     | 541.24     | 0.3001   | 1.0000   | 0.9500   | 0.8195   | 0.0006   | 0.0000   | 0.0007  
1090     | 536.62     | 0.3122   | 1.0000   | 0.9513   | 0.8283   | 0.0007   | 0.0000   | 0.0007  
1091     | 540.17     | 0.3103   | 1.0000   | 0.9533   | 0.8229   | 0.0006   | 0.0000   | 0.0007  
1092     | 539.03     | 0.3071   | 1.0000   | 0.9573   | 0.8327   | 0.0005   | 0.0000   | 0.0007  
1093     | 528.82     | 0.3078   | 1.0000   | 0.9433   | 0.8198   | 0.0007   | 0.0000   | 0.0009  
1094     | 529.76     | 0.3090   | 1.0000   | 0.9473   | 0.8285   | 0.0007   | 0.0000   | 0.0007  
1095     | 536.69     | 0.3150   | 1.0000   | 0.9513   | 0.8151   | 0.0007   | 0.0000   | 0.0008  
1096     | 536.03     | 0.3160   | 1.0000   | 0.9513   | 0.8233   | 0.0007   | 0.0000   | 0.0007  
1097     | 528.73     | 0.3209   | 1.0000   | 0.9467   | 0.8257   | 0.0006   | 0.0000   | 0.0009  
1098     | 537.95     | 0.3081   | 1.0000   | 0.9507   | 0.8110   | 0.0008   | 0.0000   | 0.0007  
1099     | 527.47     | 0.3176   | 1.0000   | 0.9340   | 0.8167   | 0.0005   | 0.0000   | 0.0009  
1100     | 529.97     | 0.3162   | 1.0000   | 0.9507   | 0.8114   | 0.0008   | 0.0000   | 0.0007  
1101     | 540.67     | 0.3079   | 1.0000   | 0.9533   | 0.8301   | 0.0007   | 0.0000   | 0.0007  
1102     | 540.76     | 0.3037   | 1.0000   | 0.9480   | 0.8065   | 0.0009   | 0.0000   | 0.0008  
1103     | 539.17     | 0.3012   | 1.0000   | 0.9560   | 0.8336   | 0.0005   | 0.0000   | 0.0006  
1104     | 543.81     | 0.3046   | 1.0000   | 0.9607   | 0.8323   | 0.0006   | 0.0000   | 0.0006  
1105     | 535.82     | 0.3145   | 1.0000   | 0.9493   | 0.8192   | 0.0008   | 0.0000   | 0.0007  
1106     | 535.17     | 0.3060   | 1.0000   | 0.9460   | 0.8257   | 0.0006   | 0.0000   | 0.0009  
1107     | 541.77     | 0.3067   | 1.0000   | 0.9573   | 0.8289   | 0.0005   | 0.0000   | 0.0007  
1108     | 543.91     | 0.2998   | 1.0000   | 0.9580   | 0.8312   | 0.0007   | 0.0000   | 0.0006  
1109     | 528.88     | 0.3150   | 1.0000   | 0.9487   | 0.8162   | 0.0007   | 0.0000   | 0.0007  
1110     | 534.49     | 0.3079   | 1.0000   | 0.9453   | 0.8073   | 0.0007   | 0.0000   | 0.0007  
1111     | 543.29     | 0.3026   | 1.0000   | 0.9533   | 0.8338   | 0.0005   | 0.0000   | 0.0007  
1112     | 529.40     | 0.3171   | 1.0000   | 0.9487   | 0.8161   | 0.0006   | 0.0000   | 0.0008  
1113     | 531.56     | 0.3126   | 1.0000   | 0.9473   | 0.8042   | 0.0008   | 0.0000   | 0.0008  
1114     | 538.35     | 0.3061   | 1.0000   | 0.9533   | 0.8194   | 0.0005   | 0.0000   | 0.0008  
1115     | 537.23     | 0.3043   | 1.0000   | 0.9580   | 0.8303   | 0.0006   | 0.0000   | 0.0007  
1116     | 534.82     | 0.3046   | 1.0000   | 0.9447   | 0.8135   | 0.0007   | 0.0000   | 0.0008  
1117     | 533.99     | 0.3127   | 1.0000   | 0.9473   | 0.8271   | 0.0006   | 0.0000   | 0.0007  
1118     | 532.90     | 0.3168   | 1.0000   | 0.9487   | 0.8012   | 0.0007   | 0.0000   | 0.0008  
1119     | 532.49     | 0.3111   | 1.0000   | 0.9447   | 0.8233   | 0.0005   | 0.0000   | 0.0009  
1120     | 545.62     | 0.3027   | 1.0000   | 0.9553   | 0.8196   | 0.0008   | 0.0000   | 0.0007  
1121     | 537.85     | 0.3027   | 1.0000   | 0.9567   | 0.8194   | 0.0008   | 0.0000   | 0.0007  
1122     | 544.56     | 0.3030   | 1.0000   | 0.9573   | 0.8399   | 0.0005   | 0.0000   | 0.0007  
1123     | 524.95     | 0.3212   | 1.0000   | 0.9433   | 0.8040   | 0.0009   | 0.0000   | 0.0009  
1124     | 528.06     | 0.3048   | 1.0000   | 0.9380   | 0.8177   | 0.0007   | 0.0000   | 0.0010  
1125     | 530.56     | 0.3168   | 1.0000   | 0.9500   | 0.8166   | 0.0006   | 0.0000   | 0.0007  
1126     | 523.82     | 0.3232   | 1.0000   | 0.9380   | 0.8157   | 0.0008   | 0.0000   | 0.0010  
1127     | 538.86     | 0.3083   | 1.0000   | 0.9540   | 0.8191   | 0.0008   | 0.0000   | 0.0007  
1128     | 542.99     | 0.3047   | 1.0000   | 0.9560   | 0.8359   | 0.0007   | 0.0000   | 0.0007  
1129     | 536.76     | 0.3085   | 1.0000   | 0.9560   | 0.8262   | 0.0006   | 0.0000   | 0.0006  
1130     | 535.41     | 0.3104   | 1.0000   | 0.9527   | 0.8383   | 0.0006   | 0.0000   | 0.0008  
1131     | 538.65     | 0.3087   | 1.0000   | 0.9533   | 0.8345   | 0.0006   | 0.0000   | 0.0008  
1132     | 549.16     | 0.2906   | 1.0000   | 0.9567   | 0.8396   | 0.0006   | 0.0000   | 0.0005  
1133     | 529.30     | 0.3175   | 1.0000   | 0.9433   | 0.8147   | 0.0006   | 0.0000   | 0.0009  
1134     | 529.34     | 0.3233   | 1.0000   | 0.9480   | 0.8103   | 0.0008   | 0.0000   | 0.0008  
1135     | 527.60     | 0.3163   | 1.0000   | 0.9447   | 0.8115   | 0.0007   | 0.0000   | 0.0009  
1136     | 543.09     | 0.3141   | 1.0000   | 0.9600   | 0.8492   | 0.0004   | 0.0000   | 0.0007  
1137     | 535.37     | 0.3094   | 1.0000   | 0.9560   | 0.8141   | 0.0007   | 0.0000   | 0.0007  
1138     | 534.18     | 0.3099   | 1.0000   | 0.9533   | 0.8296   | 0.0005   | 0.0000   | 0.0007  
1139     | 531.52     | 0.3083   | 1.0000   | 0.9387   | 0.8452   | 0.0004   | 0.0000   | 0.0009  
1140     | 529.41     | 0.3154   | 1.0000   | 0.9413   | 0.8271   | 0.0007   | 0.0000   | 0.0009  
1141     | 527.82     | 0.3202   | 1.0000   | 0.9493   | 0.8353   | 0.0006   | 0.0000   | 0.0007  
1142     | 536.94     | 0.3102   | 1.0000   | 0.9500   | 0.8267   | 0.0005   | 0.0000   | 0.0009  
1143     | 534.60     | 0.3100   | 1.0000   | 0.9447   | 0.8200   | 0.0007   | 0.0000   | 0.0008  
1144     | 534.23     | 0.3097   | 1.0000   | 0.9487   | 0.8374   | 0.0004   | 0.0000   | 0.0008  
1145     | 539.23     | 0.3029   | 1.0000   | 0.9507   | 0.8181   | 0.0006   | 0.0000   | 0.0007  
1146     | 522.24     | 0.3283   | 1.0000   | 0.9520   | 0.7940   | 0.0011   | 0.0000   | 0.0007  
1147     | 545.84     | 0.3073   | 1.0000   | 0.9567   | 0.8439   | 0.0005   | 0.0000   | 0.0006  
1148     | 535.60     | 0.3005   | 1.0000   | 0.9480   | 0.8331   | 0.0005   | 0.0000   | 0.0007  
1149     | 539.82     | 0.3040   | 1.0000   | 0.9520   | 0.8255   | 0.0007   | 0.0000   | 0.0007  
1150     | 530.73     | 0.3061   | 1.0000   | 0.9473   | 0.8088   | 0.0008   | 0.0000   | 0.0007  
1151     | 545.89     | 0.2988   | 1.0000   | 0.9547   | 0.8306   | 0.0006   | 0.0000   | 0.0007  
1152     | 547.69     | 0.2960   | 1.0000   | 0.9547   | 0.8178   | 0.0006   | 0.0000   | 0.0007  
1153     | 533.24     | 0.3160   | 1.0000   | 0.9500   | 0.8294   | 0.0007   | 0.0000   | 0.0008  
1154     | 532.48     | 0.3195   | 1.0000   | 0.9467   | 0.8134   | 0.0006   | 0.0000   | 0.0009  
1155     | 535.01     | 0.3099   | 1.0000   | 0.9500   | 0.8291   | 0.0005   | 0.0000   | 0.0007  
1156     | 533.15     | 0.3128   | 1.0000   | 0.9440   | 0.8118   | 0.0008   | 0.0000   | 0.0008  
1157     | 540.33     | 0.3040   | 1.0000   | 0.9487   | 0.8300   | 0.0007   | 0.0000   | 0.0008  
1158     | 540.94     | 0.3026   | 1.0000   | 0.9487   | 0.8168   | 0.0006   | 0.0000   | 0.0008  
1159     | 531.83     | 0.3061   | 1.0000   | 0.9400   | 0.8324   | 0.0005   | 0.0000   | 0.0010  
1160     | 532.37     | 0.3089   | 1.0000   | 0.9427   | 0.8079   | 0.0006   | 0.0000   | 0.0009  
1161     | 538.25     | 0.2975   | 1.0000   | 0.9487   | 0.8316   | 0.0007   | 0.0000   | 0.0008  
1162     | 530.14     | 0.3168   | 1.0000   | 0.9480   | 0.7990   | 0.0007   | 0.0000   | 0.0007  
1163     | 526.76     | 0.3200   | 1.0000   | 0.9400   | 0.8008   | 0.0008   | 0.0000   | 0.0010  
1164     | 541.17     | 0.3051   | 1.0000   | 0.9520   | 0.8060   | 0.0007   | 0.0000   | 0.0007  
1165     | 534.13     | 0.3078   | 1.0000   | 0.9447   | 0.8310   | 0.0007   | 0.0000   | 0.0009  
1166     | 533.02     | 0.3088   | 1.0000   | 0.9480   | 0.8107   | 0.0008   | 0.0000   | 0.0008  
1167     | 527.24     | 0.3101   | 1.0000   | 0.9407   | 0.8374   | 0.0006   | 0.0000   | 0.0009  
1168     | 537.01     | 0.3083   | 1.0000   | 0.9473   | 0.8236   | 0.0006   | 0.0000   | 0.0009  
1169     | 540.61     | 0.3024   | 1.0000   | 0.9533   | 0.8380   | 0.0005   | 0.0000   | 0.0008  
1170     | 535.64     | 0.3099   | 1.0000   | 0.9507   | 0.8287   | 0.0005   | 0.0000   | 0.0009  
1171     | 540.37     | 0.3026   | 1.0000   | 0.9513   | 0.8304   | 0.0005   | 0.0000   | 0.0007  
1172     | 544.87     | 0.3003   | 1.0000   | 0.9540   | 0.8258   | 0.0007   | 0.0000   | 0.0007  
1173     | 536.32     | 0.3034   | 1.0000   | 0.9493   | 0.8228   | 0.0007   | 0.0000   | 0.0007  
1174     | 535.68     | 0.3115   | 1.0000   | 0.9460   | 0.8041   | 0.0009   | 0.0000   | 0.0008  
1175     | 537.89     | 0.3123   | 1.0000   | 0.9460   | 0.8149   | 0.0007   | 0.0000   | 0.0007  
1176     | 528.45     | 0.3182   | 1.0000   | 0.9420   | 0.8287   | 0.0006   | 0.0000   | 0.0009  
1177     | 544.83     | 0.2966   | 1.0000   | 0.9540   | 0.8275   | 0.0008   | 0.0000   | 0.0007  
1178     | 548.80     | 0.2958   | 1.0000   | 0.9613   | 0.8312   | 0.0007   | 0.0000   | 0.0006  
1179     | 533.90     | 0.3089   | 1.0000   | 0.9487   | 0.8251   | 0.0006   | 0.0000   | 0.0008  
1180     | 542.21     | 0.3017   | 1.0000   | 0.9527   | 0.8474   | 0.0005   | 0.0000   | 0.0007  
1181     | 529.73     | 0.3290   | 1.0000   | 0.9467   | 0.8241   | 0.0007   | 0.0000   | 0.0008  
1182     | 542.35     | 0.2995   | 1.0000   | 0.9480   | 0.8346   | 0.0006   | 0.0000   | 0.0009  
1183     | 536.19     | 0.3035   | 1.0000   | 0.9513   | 0.8363   | 0.0005   | 0.0000   | 0.0008  
1184     | 539.93     | 0.2998   | 1.0000   | 0.9533   | 0.8211   | 0.0007   | 0.0000   | 0.0007  
1185     | 522.56     | 0.3210   | 1.0000   | 0.9340   | 0.8401   | 0.0005   | 0.0000   | 0.0009  
1186     | 541.86     | 0.3063   | 1.0000   | 0.9560   | 0.8297   | 0.0006   | 0.0000   | 0.0007  
1187     | 537.19     | 0.3089   | 1.0000   | 0.9560   | 0.8375   | 0.0005   | 0.0000   | 0.0006  
1188     | 538.04     | 0.3056   | 1.0000   | 0.9473   | 0.7915   | 0.0009   | 0.0000   | 0.0008  
1189     | 529.50     | 0.3209   | 1.0000   | 0.9460   | 0.8257   | 0.0006   | 0.0000   | 0.0008  
1190     | 538.75     | 0.3085   | 1.0000   | 0.9527   | 0.8257   | 0.0007   | 0.0000   | 0.0007  
1191     | 537.59     | 0.3027   | 1.0000   | 0.9420   | 0.8186   | 0.0008   | 0.0000   | 0.0008  
1192     | 543.33     | 0.2982   | 1.0000   | 0.9473   | 0.8587   | 0.0003   | 0.0000   | 0.0007  
1193     | 545.10     | 0.2948   | 1.0000   | 0.9520   | 0.8134   | 0.0008   | 0.0000   | 0.0007  
1194     | 547.19     | 0.3016   | 1.0000   | 0.9587   | 0.8412   | 0.0005   | 0.0000   | 0.0006  
1195     | 542.67     | 0.3009   | 1.0000   | 0.9500   | 0.8115   | 0.0007   | 0.0000   | 0.0007  
1196     | 536.49     | 0.3022   | 1.0000   | 0.9467   | 0.8267   | 0.0006   | 0.0000   | 0.0009  
1197     | 537.54     | 0.3012   | 1.0000   | 0.9500   | 0.8329   | 0.0005   | 0.0000   | 0.0007  
1198     | 532.30     | 0.3112   | 1.0000   | 0.9453   | 0.8249   | 0.0007   | 0.0000   | 0.0008  
1199     | 539.43     | 0.3062   | 1.0000   | 0.9493   | 0.8015   | 0.0008   | 0.0000   | 0.0007  
1200     | 529.74     | 0.3098   | 1.0000   | 0.9467   | 0.8279   | 0.0005   | 0.0000   | 0.0008  
1201     | 534.41     | 0.3042   | 1.0000   | 0.9440   | 0.8260   | 0.0007   | 0.0000   | 0.0008  
1202     | 532.82     | 0.3067   | 1.0000   | 0.9440   | 0.8440   | 0.0004   | 0.0000   | 0.0009  
1203     | 532.96     | 0.3120   | 1.0000   | 0.9473   | 0.8450   | 0.0004   | 0.0000   | 0.0007  
1204     | 535.16     | 0.3083   | 1.0000   | 0.9460   | 0.8340   | 0.0006   | 0.0000   | 0.0009  
1205     | 540.61     | 0.3031   | 1.0000   | 0.9400   | 0.7944   | 0.0009   | 0.0000   | 0.0009  
1206     | 537.51     | 0.3099   | 1.0000   | 0.9413   | 0.8174   | 0.0005   | 0.0000   | 0.0009  
1207     | 527.88     | 0.3181   | 1.0000   | 0.9440   | 0.8190   | 0.0007   | 0.0000   | 0.0008  
1208     | 526.19     | 0.3210   | 1.0000   | 0.9380   | 0.8252   | 0.0006   | 0.0000   | 0.0009  
1209     | 539.68     | 0.3054   | 1.0000   | 0.9573   | 0.8169   | 0.0006   | 0.0000   | 0.0006  
1210     | 536.59     | 0.3105   | 1.0000   | 0.9467   | 0.8211   | 0.0007   | 0.0000   | 0.0008  
1211     | 533.51     | 0.3125   | 1.0000   | 0.9500   | 0.8015   | 0.0008   | 0.0000   | 0.0008  
1212     | 536.19     | 0.3046   | 1.0000   | 0.9480   | 0.8036   | 0.0009   | 0.0000   | 0.0007  
1213     | 537.61     | 0.3040   | 1.0000   | 0.9487   | 0.8442   | 0.0005   | 0.0000   | 0.0008  
1214     | 533.11     | 0.3117   | 1.0000   | 0.9447   | 0.8073   | 0.0006   | 0.0000   | 0.0008  
1215     | 522.62     | 0.3239   | 1.0000   | 0.9507   | 0.8249   | 0.0007   | 0.0000   | 0.0007  
1216     | 519.96     | 0.3252   | 1.0000   | 0.9320   | 0.7933   | 0.0010   | 0.0000   | 0.0010  
1217     | 540.44     | 0.3036   | 1.0000   | 0.9520   | 0.7946   | 0.0008   | 0.0000   | 0.0008  
1218     | 527.52     | 0.3134   | 1.0000   | 0.9407   | 0.8154   | 0.0008   | 0.0000   | 0.0009  
1219     | 526.68     | 0.3102   | 1.0000   | 0.9407   | 0.8309   | 0.0005   | 0.0000   | 0.0009  
1220     | 530.22     | 0.3182   | 1.0000   | 0.9440   | 0.8126   | 0.0007   | 0.0000   | 0.0008  
1221     | 544.12     | 0.3040   | 1.0000   | 0.9507   | 0.8299   | 0.0004   | 0.0000   | 0.0007  
1222     | 531.72     | 0.3148   | 1.0000   | 0.9480   | 0.8274   | 0.0007   | 0.0000   | 0.0008  
1223     | 539.17     | 0.3079   | 1.0000   | 0.9553   | 0.7958   | 0.0009   | 0.0000   | 0.0007  
1224     | 539.91     | 0.3035   | 1.0000   | 0.9507   | 0.8157   | 0.0006   | 0.0000   | 0.0008  
1225     | 529.56     | 0.3171   | 1.0000   | 0.9473   | 0.8090   | 0.0008   | 0.0000   | 0.0007  
1226     | 538.28     | 0.3030   | 1.0000   | 0.9513   | 0.8226   | 0.0006   | 0.0000   | 0.0007  
1227     | 535.25     | 0.3136   | 1.0000   | 0.9507   | 0.8209   | 0.0006   | 0.0000   | 0.0007  
1228     | 539.16     | 0.3048   | 1.0000   | 0.9520   | 0.7932   | 0.0010   | 0.0000   | 0.0008  
1229     | 542.00     | 0.3037   | 1.0000   | 0.9513   | 0.8198   | 0.0008   | 0.0000   | 0.0007  
1230     | 535.61     | 0.3085   | 1.0000   | 0.9480   | 0.8163   | 0.0006   | 0.0000   | 0.0008  
1231     | 535.33     | 0.3050   | 1.0000   | 0.9493   | 0.8234   | 0.0007   | 0.0000   | 0.0007  
1232     | 538.65     | 0.3033   | 1.0000   | 0.9513   | 0.8130   | 0.0007   | 0.0000   | 0.0008  
1233     | 536.78     | 0.3074   | 1.0000   | 0.9533   | 0.8288   | 0.0005   | 0.0000   | 0.0007  
1234     | 537.33     | 0.3043   | 1.0000   | 0.9413   | 0.8269   | 0.0006   | 0.0000   | 0.0009  
1235     | 541.01     | 0.3044   | 1.0000   | 0.9560   | 0.8219   | 0.0006   | 0.0000   | 0.0007  
1236     | 538.89     | 0.3113   | 1.0000   | 0.9533   | 0.8209   | 0.0007   | 0.0000   | 0.0007  
1237     | 528.58     | 0.3215   | 1.0000   | 0.9447   | 0.8224   | 0.0006   | 0.0000   | 0.0009  
1238     | 536.31     | 0.3157   | 1.0000   | 0.9533   | 0.8142   | 0.0007   | 0.0000   | 0.0007  
1239     | 541.29     | 0.3004   | 1.0000   | 0.9467   | 0.8393   | 0.0005   | 0.0000   | 0.0008  
1240     | 522.34     | 0.3218   | 1.0000   | 0.9380   | 0.8246   | 0.0009   | 0.0000   | 0.0010  
1241     | 536.93     | 0.3057   | 1.0000   | 0.9487   | 0.8157   | 0.0006   | 0.0000   | 0.0008  
1242     | 528.87     | 0.3190   | 1.0000   | 0.9500   | 0.7931   | 0.0008   | 0.0000   | 0.0008  
1243     | 534.29     | 0.3133   | 1.0000   | 0.9467   | 0.8189   | 0.0006   | 0.0000   | 0.0008  
1244     | 531.23     | 0.3089   | 1.0000   | 0.9380   | 0.8445   | 0.0005   | 0.0000   | 0.0010  
1245     | 533.09     | 0.3129   | 1.0000   | 0.9507   | 0.8201   | 0.0008   | 0.0000   | 0.0008  
1246     | 543.65     | 0.3009   | 1.0000   | 0.9567   | 0.8307   | 0.0005   | 0.0000   | 0.0006  
1247     | 528.64     | 0.3115   | 1.0000   | 0.9393   | 0.8201   | 0.0006   | 0.0000   | 0.0009  
1248     | 536.08     | 0.3141   | 1.0000   | 0.9447   | 0.8073   | 0.0008   | 0.0000   | 0.0008  
1249     | 529.72     | 0.3176   | 1.0000   | 0.9493   | 0.8130   | 0.0008   | 0.0000   | 0.0008  
1250     | 534.95     | 0.3024   | 1.0000   | 0.9473   | 0.8247   | 0.0006   | 0.0000   | 0.0007  
